ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW28W,AS/NZS 2007.1:2005,2.65673,2.5,0.0,0.0,Normal 2,120.0,New Zealand,1.47,38429,Approved,15.667,Built-in,False,,,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW28S,AS/NZS 2007.1:2005,2.65673,2.5,0.0,0.0,Normal 2,120.0,New Zealand,1.47,38429,Approved,15.667,Built-in,False,,,,
AS/NZS 2007.2:2005,TELMANN,12,340,Single,China,False,,,,WQP12-9011A TELDWM,AS/NZS 2007.1:2005,2.47,2.0,0.0,0.0,normal,114.0,New Zealand,0.1,38442,Approved,18.6,Freestanding,False,,,,
AS/NZS 2007.2:2005,PARMCO,12,277,Dual,China,False,,,,PD6-PWDF,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.33,New Zealand,0.292731,39293,Approved,14.0,Freestanding,False,,,,
AS/NZS 2007.2:2005,PARMCO,12,277,Dual,China,False,,,,PD6-PSDF,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.33,New Zealand,0.292731,39293,Approved,14.0,Freestanding,False,,,,
AS/NZS 2007.2:2005,PARMCO,12,379,Single,China,True,,,,PD6-PI,AS/NZS 2007.1:2005,2.173537594,2.0,0.631,1.007,normal,120.0,New Zealand,0.03,39598,Approved,15.767,Freestanding,False,,,,
AS/NZS 2007.2:2005,POLO,12,340,Single,China,False,580.0,850.0,,DW6W-MAN,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,New Zealand,0.0,39622,Approved,18.633,Freestanding,True,600.0,,,
AS/NZS 2007.2:2005,POLO,12,340,Single,China,False,580.0,850.0,,DW6S-MAN,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,New Zealand,0.0,39622,Approved,18.633,Freestanding,True,600.0,,,
AS/NZS 2007.2:2005,POLO,12,336,Single,China,False,580.0,850.0,,DW6S-ELEC,AS/NZS 2007.1:2005,2.51117,2.5,0.000177,2.388295,ECONOMIC,136.0,New Zealand,0.29352,39658,Approved,15.573,Freestanding,False,600.0,,,
AS/NZS 2007.2:2005,POLO,12,336,Single,China,False,580.0,850.0,,DW6S-TOUCH,AS/NZS 2007.1:2005,2.51117,2.5,0.000177,2.388295,ECONOMIC,136.0,New Zealand,0.29352,39658,Approved,15.573,Freestanding,False,600.0,,,
AS/NZS 2007.2:2005,Euromaid,14,412,Single,Turkey,False,,,,DW24S/DW23W,AS/NZS 2007.1:2005,2.3717,2.0,0.0,0.39,"No.3, Eco 50°C",136.0,"Australia,New Zealand",0.06,44267,Approved,16.1,Freestanding,False,,2014-08-13,,
AS/NZS 2007.2:2005,CANDY,6,262,Single,France,True,,,,TRIO 9503 X AU (Inox),AS/NZS 2007.1:2005,1.2653,1.0,0.0,2.1,Eco 45 ° C,125.0,"Australia,New Zealand",0.01,53538,Approved,7.9,Freestanding,False,,2015-09-22,,
AS/NZS 2007.2:2005,CANDY,6,262,Single,France,True,,,,TRIO 9503 AU (White),AS/NZS 2007.1:2005,1.2653,1.0,0.0,2.1,Eco 45 ° C,125.0,"Australia,New Zealand",0.01,53538,Approved,7.9,Freestanding,False,,2015-09-22,,
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,True,,,,BDS670SS,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38548,Expired,14.1,Freestanding,False,,2013-05-29,,
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,True,,,,BDS670BL,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38548,Expired,14.1,Freestanding,False,,2013-05-29,,
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,True,,,,BDS670W,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38548,Expired,14.1,Freestanding,False,,2013-05-29,,
AS/NZS 2007.2:2005,BAUMATIC,14,377,Single,China,True,,,,BFD671W,AS/NZS 2007.1:2005,2.628,2.5,0.0,1.7,Normal,124.0,"Australia,New Zealand",1.72,38560,Expired,16.1,Freestanding,False,,2013-05-29,,
AS/NZS 2007.2:2005,BAUMATIC,14,377,Single,China,True,,,,BFD671SS,AS/NZS 2007.1:2005,2.628,2.5,0.0,1.7,Normal,124.0,"Australia,New Zealand",1.72,38560,Expired,16.1,Freestanding,False,,2013-05-29,,
AS/NZS 2007.2:2005,EURO,12,277,Single,China,True,,,,ED12GW,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38736,Approved,14.1,Freestanding,False,,2013-06-06,,
AS/NZS 2007.2:2005,EURO,12,277,Single,China,True,,,,ED12GS,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38736,Approved,14.1,Freestanding,False,,2013-06-06,,
AS/NZS 2007.2:2005,EURO,12,277,Single,China,True,,,,ED12DEW,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38736,Approved,14.1,Freestanding,False,,2013-06-06,,
AS/NZS 2007.2:2005,EURO,12,277,Single,China,True,,,,ED12DES,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38736,Approved,14.1,Freestanding,False,,2013-06-06,,
AS/NZS 2007.2:2005,TISIRA,12,319,Single,China,True,,,,L65,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,38916,Approved,15.7,Freestanding,False,,2013-07-30,,
AS/NZS 2007.2:2005,TISIRA,12,319,Single,China,True,,,,L65X,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,38916,Approved,15.7,Freestanding,False,,2013-07-30,,
AS/NZS 2007.2:2005,OMEGA,12,277,Single,China,True,,,,DW601XA,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,39143,Approved,14.1,Freestanding,False,,2013-08-10,,
AS/NZS 2007.2:2005,OMEGA,12,277,Single,China,True,,,,DW601WA,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,39143,Approved,14.1,Freestanding,False,,2013-08-10,,
AS/NZS 2007.2:2005,CANDY,15,454,Single,Italy,True,,,,CDF8 615/1 AUS,AS/NZS 2007.1:2005,2.2929,2.0,0.0,1.87,Eco 45 oC,153.0,"Australia,New Zealand",0.05,46823,Approved,13.4,Freestanding,True,,2014-12-02,,
AS/NZS 2007.2:2005,CANDY,15,454,Single,Italy,True,,,,CDF8 615X/1 AUS,AS/NZS 2007.1:2005,2.2929,2.0,0.0,1.87,Eco 45 oC,153.0,"Australia,New Zealand",0.05,46823,Approved,13.4,Freestanding,True,,2014-12-02,,
AS/NZS 2007.2:2005,BLANCO,13,293,Single,France,True,,,,BSD9X,AS/NZS 2007.1:2005,3.1195,3.0,0.0,1.476,Normal Eco,121.0,Australia,0.765,34012,Expired,13.4,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,BLANCO,13,293,Single,France,True,,,,BID11,AS/NZS 2007.1:2005,3.1195,3.0,0.0,1.476,Normal Eco,121.0,Australia,0.765,34012,Expired,13.4,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,BLANCO,13,293,Single,France,True,,,,BFD9X,AS/NZS 2007.1:2005,3.1195,3.0,0.0,1.476,Normal Eco,121.0,Australia,0.765,34012,Expired,13.4,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,BLANCO,13,293,Single,France,True,,,,BFD9W,AS/NZS 2007.1:2005,3.1195,3.0,0.0,1.476,Normal Eco,121.0,Australia,0.765,34012,Expired,13.4,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,SMEG,12,279,Single,Italy,False,600.0,580.0,,STH903,AS/NZS 2007.1:2005,3.03,3.0,0.0,0.0,Normal ECO,178.0,"Australia,New Zealand",0.0,26618,Expired,14.7,Built-in,False,860.0,2011-06-12,,
AS/NZS 2007.2:2005,BAUMATIC,12,379,Single,China,True,,,,BAD6003,AS/NZS 2007.1:2005,2.17,2.0,0.0,1.23,Normal,136.0,"Australia,New Zealand",0.03,27591,Expired,15.7,Built-in,False,,2011-06-27,,
AS/NZS 2007.2:2005,Haier,9,299,Single,China,False,,,,HDW9**,AS/NZS 2007.1:2005,2.0411,2.0,0.0,0.0,COLD WATER CONNECTION USING NORMAL PROGRAM,124.75,"Australia,New Zealand",0.0,26419,Expired,12.6,Freestanding,False,,2011-06-22,,
AS/NZS 2007.2:2005,Haier,9,299,Single,China,False,,,,HDW9-AFM,AS/NZS 2007.1:2005,2.0411,2.0,0.0,0.0,COLD WATER CONNECTION USING NORMAL PROGRAM,124.75,"Australia,New Zealand",0.0,26419,Expired,12.6,Freestanding,False,,2011-06-22,,
AS/NZS 2007.2:2005,BLANCO,9,299,Single,China,False,600.0,850.0,,BFDW45X,AS/NZS 2007.1:2005,2.0411,2.0,0.0,0.0,Cold water connection using normal program,124.0,Australia,0.0,28213,Expired,12.6,Freestanding,False,450.0,2011-07-23,,
AS/NZS 2007.2:2005,EURO,12,340,Single,China,False,,,,RETE5DWSS,AS/NZS 2007.1:2005,2.47799,2.0,0.0,0.1,Normal ,112.0,"Australia,New Zealand",0.1,37038,Expired,18.6,Freestanding,False,,2012-12-05,,
AS/NZS 2007.2:2005,EURO,12,340,Single,China,False,,,,E7DWH,AS/NZS 2007.1:2005,2.47799,2.0,0.0,0.1,Normal ,112.0,"Australia,New Zealand",0.1,37038,Expired,18.6,Freestanding,False,,2012-12-05,,
AS/NZS 2007.2:2005,EURO,12,340,Single,China,False,,,,E5DWH,AS/NZS 2007.1:2005,2.47799,2.0,0.0,0.1,Normal ,112.0,"Australia,New Zealand",0.1,37038,Expired,18.6,Freestanding,False,,2012-12-05,,
AS/NZS 2007.2:2005,EURO,12,340,Single,China,False,,,,E5DWSS,AS/NZS 2007.1:2005,2.47799,2.0,0.0,0.1,Normal ,112.0,"Australia,New Zealand",0.1,37038,Expired,18.6,Freestanding,False,,2012-12-05,,
AS/NZS 2007.2:2005,EURO,12,340,Single,China,False,,,,E7DWSS,AS/NZS 2007.1:2005,2.47799,2.0,0.0,0.1,Normal ,112.0,"Australia,New Zealand",0.1,37038,Expired,18.6,Freestanding,False,,2012-12-05,,
AS/NZS 2007.2:2005,Haier,14,323,Single,China,True,,,,HDW614**,AS/NZS 2007.1:2005,3.0539878,3.0,0.00165,0.0017,NORMAL,95.0,"Australia,New Zealand",0.0017,27883,Expired,13.7,Freestanding,False,,2011-08-27,,
AS/NZS 2007.2:2005,Haier,14,323,Single,China,True,,,,HDW414**,AS/NZS 2007.1:2005,3.0539878,3.0,0.00165,0.0017,NORMAL,95.0,"Australia,New Zealand",0.0017,27883,Expired,13.7,Freestanding,False,,2011-08-27,,
AS/NZS 2007.2:2005,BAUMATIC,12,355,Single,China,False,,,,BAD6002,AS/NZS 2007.1:2005,2.3649,2.0,0.000125,2.119169,Normal,135.0,"Australia,New Zealand",0.288318,27567,Expired,15.47,Freestanding,False,,2011-09-12,,
AS/NZS 2007.2:2005,BAUMATIC,12,355,Single,China,False,,,,BAD6001,AS/NZS 2007.1:2005,2.3649,2.0,0.000125,2.119169,Normal,135.0,"Australia,New Zealand",0.288318,27567,Expired,15.47,Freestanding,False,,2011-09-12,,
AS/NZS 2007.2:2005,BOSCH,14,269,Single,Germany,True,,,,SGU69A22AU,AS/NZS 2007.1:2005,3.567,3.5,0.0,0.0,Glasses 40,146.0,"Australia,New Zealand",0.0,26085,Expired,19.0,Built-in,False,,2011-09-20,,
AS/NZS 2007.2:2005,BOSCH,14,269,Single,Germany,True,,,,SGU69A25AU,AS/NZS 2007.1:2005,3.567,3.5,0.0,0.0,Glasses 40,146.0,"Australia,New Zealand",0.0,26085,Expired,19.0,Built-in,False,,2011-09-20,,
AS/NZS 2007.2:2005,BOSCH,14,269,Single,Germany,True,,,,SGV69A13AU,AS/NZS 2007.1:2005,3.567,3.5,0.0,0.0,Glasses 40,146.0,"Australia,New Zealand",0.0,26085,Expired,19.0,Built-in,False,,2011-09-20,,
AS/NZS 2007.2:2005,Primera,12,274,Single,China,True,600.0,850.0,IEC,PR60DWH,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,67590,Approved,11.5,Freestanding,False,600.0,2017-09-28,,
AS/NZS 2007.2:2005,Primera,12,274,Single,China,True,600.0,850.0,IEC,PR60DSX,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,67590,Approved,11.5,Freestanding,False,600.0,2017-09-28,,
AS/NZS 2007.2:2005,Eurotech,14,260,Single,China,True,598.0,845.0,IEC,ED-D60CM14P,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,0.33,Normal 60degrees,166.58,"Fiji,New Zealand",0.22,66641,Approved,12.1,Freestanding,False,600.0,,,
AS/NZS 2007.2:2005,ANDI,14,377,Single,China,True,600.0,850.0,,ADEC60X,AS/NZS 2007.1:2005,2.62801,2.5,0.000125,1.681627,Normal,124.45,Australia,1.718589,36027,Expired,16.14,Built-in,False,595.0,2012-10-25,,
AS/NZS 2007.2:2005,TELMANN,12,382,Single,China,True,,,,TEL12DWEW,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.61,NORMAL,93.0,"Australia,New Zealand",2.12,36381,Expired,11.5,Freestanding,False,,2012-11-11,,
AS/NZS 2007.2:2005,VENINI,12,340,Single,China,False,580.0,850.0,,VFD1SS,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,Australia,0.1,36907,Expired,18.633,Freestanding,True,600.0,2012-11-29,,
AS/NZS 2007.2:2005,D AMANI,12,340,Single,China,False,580.0,850.0,,DDW3FW,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,Australia,0.1,36900,Expired,18.633,Freestanding,True,600.0,2012-11-29,,
AS/NZS 2007.2:2005,D AMANI,12,340,Single,China,False,580.0,850.0,,DDW3FSS,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,Australia,0.1,36900,Expired,18.633,Freestanding,True,600.0,2012-11-29,,
AS/NZS 2007.2:2005,BAUMATIC,12,340,Single,China,False,580.0,850.0,,BAFD62SS,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,Australia,0.1,36820,Expired,18.633,Freestanding,True,600.0,2012-11-29,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2833SCi,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2833SCU,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2833SC,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2872SCVi,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2832SC,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2832SCU,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2832SCi,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2732SC,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2732SCU,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,MIELE,14,367,Single,Germany,True,570.0,845.0,,G2732SCi,AS/NZS 2007.1:2005,2.7,2.5,0.0,2.71,Normal,165.0,"Australia,New Zealand",2.55,37837,Expired,16.1,Built-in,True,598.0,2013-02-05,,
AS/NZS 2007.2:2005,NEFF,12,437,Single,Germany,False,,,,S44M55N1EU,AS/NZS 2007.1:2005,1.7743,1.5,0.0,2.12,Eco 50° C,150.0,"Australia,New Zealand",0.05,37229,Expired,15.2,Built-in,True,,2012-12-19,,
AS/NZS 2007.2:2005,NEFF,12,437,Single,Germany,False,,,,S44E55NOEU,AS/NZS 2007.1:2005,1.7743,1.5,0.0,2.12,Eco 50° C,150.0,"Australia,New Zealand",0.05,37229,Expired,15.2,Built-in,True,,2012-12-19,,
AS/NZS 2007.2:2005,NEFF,12,437,Single,Germany,False,,,,S44M46N3EU,AS/NZS 2007.1:2005,1.7743,1.5,0.0,2.12,Eco 50° C,150.0,"Australia,New Zealand",0.05,37229,Expired,15.2,Built-in,True,,2012-12-19,,
AS/NZS 2007.2:2005,OMEGA,12,319,Single,China,True,,,,DW601WA,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.47,Normal ,124.0,"Australia,New Zealand",1.47,37348,Expired,15.7,Freestanding,False,,2013-01-02,,
AS/NZS 2007.2:2005,OMEGA,12,319,Single,China,True,,,,DW601XA,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.47,Normal ,124.0,"Australia,New Zealand",1.47,37348,Expired,15.7,Freestanding,False,,2013-01-02,,
AS/NZS 2007.2:2005,ARISTON,14,386,Single,United Kingdom,False,,,,LKF 720,AS/NZS 2007.1:2005,2.554,2.5,0.0,3.5,Cycle 3,163.0,"Australia,New Zealand",3.1,39176,Approved,15.6,Freestanding,False,,2013-08-14,,
AS/NZS 2007.2:2005,ARISTON,14,386,Single,United Kingdom,False,,,,LKF 720 X,AS/NZS 2007.1:2005,2.554,2.5,0.0,3.5,Cycle 3,163.0,"Australia,New Zealand",3.1,39176,Approved,15.6,Freestanding,False,,2013-08-14,,
AS/NZS 2007.2:2005,ARISTON,14,386,Single,United Kingdom,False,,,,LBF 51 X,AS/NZS 2007.1:2005,2.554,2.5,0.0,3.5,Cycle 3,163.0,"Australia,New Zealand",3.1,39176,Approved,15.6,Freestanding,False,,2013-08-14,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1453CFEN2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1453BFEN2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1453TFEN2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1453MFEN2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1453LFEN2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1454CFES2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1454BFES2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1454TFES2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1454MFES2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1454LFES2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1455CFCS2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1455BFCS2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1455MFCS2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1455LFCS2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,273,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1455TFCS2,AS/NZS 2007.1:2005,3.52551114298,3.5,0.72,0.46,Eco and Soft Spray,274.0,"Australia,New Zealand",0.46,62880,Approved,10.4,Freestanding,False,600.0,2017-01-04,,
AS/NZS 2007.2:2005,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1452CFEN2,AS/NZS 2007.1:2005,3.51526004106,3.5,0.000202,0.491103,Eco Plus,272.0,"Australia,New Zealand",0.502991,63194,Approved,10.59,Freestanding,False,600.0,2017-01-11,,
AS/NZS 2007.2:2005,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1452BFEN2,AS/NZS 2007.1:2005,3.51526004106,3.5,0.000202,0.491103,Eco Plus,272.0,"Australia,New Zealand",0.502991,63194,Approved,10.59,Freestanding,False,600.0,2017-01-11,,
AS/NZS 2007.2:2005,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1452TFEN2,AS/NZS 2007.1:2005,3.51526004106,3.5,0.000202,0.491103,Eco Plus,272.0,"Australia,New Zealand",0.502991,63194,Approved,10.59,Freestanding,False,600.0,2017-01-11,,
AS/NZS 2007.2:2005,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1452MFEN2,AS/NZS 2007.1:2005,3.51526004106,3.5,0.000202,0.491103,Eco Plus,272.0,"Australia,New Zealand",0.502991,63194,Approved,10.59,Freestanding,False,600.0,2017-01-11,,
AS/NZS 2007.2:2005,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1452LFEN2,AS/NZS 2007.1:2005,3.51526004106,3.5,0.000202,0.491103,Eco Plus,272.0,"Australia,New Zealand",0.502991,63194,Approved,10.59,Freestanding,False,600.0,2017-01-11,,
AS/NZS 2007.2:2005,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD1452WFEN2,AS/NZS 2007.1:2005,3.51526004106,3.5,0.000202,0.491103,Eco Plus,272.0,"Australia,New Zealand",0.502991,63194,Approved,10.59,Freestanding,False,600.0,2017-01-11,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,,,,L65X,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,37577,Expired,15.7,Freestanding,False,,2013-01-24,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,,,,WQP12-9350A,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,37577,Expired,15.7,Freestanding,False,,2013-01-24,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,,,,WQP12-9350,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,37577,Expired,15.7,Freestanding,False,,2013-01-24,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,,,,WQP12-9250A,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,37577,Expired,15.7,Freestanding,False,,2013-01-24,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,,,,WQP12-9250,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,37577,Expired,15.7,Freestanding,False,,2013-01-24,,
