ApplStandard,Brand,Cap,CEC Cold,CEC_,Cold Prog,Cold Wat Cons,Combination,Conn_Mode,Country,delayStartMode,Depth,DetergentType,Height,Hot Wat Cons,internal_heater,Loading,MachineAction,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Test Prog Time,Tot Wat Cons,Type,WEI,Width,ExpDate,GrandDate,Product Class
AS/NZS 2040.2:2005,LG,7.5,,300,,,False,Dual,"""Korea, Republic of""",True,550.0,Drum,850.0,,Yes on the warm wash program only,Front,Drum,WD13022D6,AS/NZS 2040.1:2005/Amdt 3:2010,4.04740097971,4.0,2.15e-05,0.04,"Cotton, Intensive, 40 C, 1300 rpm","Australia,New Zealand",0.04,67134,Approved,263.0,0.0,Drum,0.51609,600.0,2017-08-16,,
AS/NZS 2040.2:2005,Teco,7.5,140,334,"Cotton Cold, 1200 rpm",58.3,False,Dual,China,True,,Drum,,5.3,Yes on the warm wash program only,Front,Drum,FW7512C2**,AS/NZS 2040.1:2005/Amdt 3:2010,3.619,3.5,0.0,2.0,"Cotton 60 deg C, 1200 rpm","Australia,New Zealand",0.03,48859,Approved,216.0,63.6,Drum,0.627,,2015-02-10,,
AS/NZS 2040.2:2005,Teco,7.5,140,334,"Cotton Cold, 1200 rpm",58.3,False,Dual,China,True,,Drum,,5.3,Yes on the warm wash program only,Front,Drum,FW7512E2**,AS/NZS 2040.1:2005/Amdt 3:2010,3.619,3.5,0.0,2.0,"Cotton 60 deg C, 1200 rpm","Australia,New Zealand",0.03,48859,Approved,216.0,63.6,Drum,0.627,,2015-02-10,,
AS/NZS 2040.2:2005,LG,8,105,580,Eco cotton cold wash program,52.0,False,Dual,"""Korea, Republic of""",True,1020.0,Drum,670.0,27.7,No,Top,Impeller,WT-H8006,AS/NZS 2040.1:2005/Amdt 3:2010,2.7374,2.5,0.0,0.0,Eco cotton warm wash program,"Australia,New Zealand",0.0,55937,Approved,68.0,79.7,Non-Drum,0.61658,632.0,2016-03-19,,
AS/NZS 2040.2:2005,PANASONIC,10,,310,,80.1,False,Cold,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,NA-140VG3,AS/NZS 2040.1:2005/Amdt 3:2010,4.5118,4.5,2e-05,0.2,Cotton Rinse Plus; 40 deg C; Eco; 1400 RPM,"Australia,New Zealand",0.2,57157,Approved,217.0,80.1,Drum,0.5506,,2016-05-03,,
AS/NZS 2040.2:2005,BRILCON,8,,302,,63.8,False,Cold,Turkey,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM-8LV4,AS/NZS 2040.1:2005/Amdt 3:2010,4.0908,4.0,0.0,1.98,"Program C, Eco-Wash 40 deg, Max Spin Speed","Australia,New Zealand",0.66,47788,Approved,210.0,63.8,Drum,0.55882,,2014-12-21,,
AS/NZS 2040.2:2005,BRILCON,8,,302,,63.8,False,Cold,Turkey,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM-8AV4,AS/NZS 2040.1:2005/Amdt 3:2010,4.0908,4.0,0.0,1.98,"Program C, Eco-Wash 40 deg, Max Spin Speed","Australia,New Zealand",0.66,47788,Approved,210.0,63.8,Drum,0.55882,,2014-12-21,,
AS/NZS 2040.2:2005,BRILCON,8,,302,,63.8,False,Cold,Turkey,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM-8BV4,AS/NZS 2040.1:2005/Amdt 3:2010,4.0908,4.0,0.0,1.98,"Program C, Eco-Wash 40 deg, Max Spin Speed","Australia,New Zealand",0.66,47788,Approved,210.0,63.8,Drum,0.55882,,2014-12-21,,
AS/NZS 2040.2:2005,BRILCON,8,,302,,63.8,False,Cold,Turkey,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM-8SSV4,AS/NZS 2040.1:2005/Amdt 3:2010,4.0908,4.0,0.0,1.98,"Program C, Eco-Wash 40 deg, Max Spin Speed","Australia,New Zealand",0.66,47788,Approved,210.0,63.8,Drum,0.55882,,2014-12-21,,
AS/NZS 2040.2:2005,BRILCON,8,,302,,63.8,False,Cold,Turkey,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM-8WSV4,AS/NZS 2040.1:2005/Amdt 3:2010,4.0908,4.0,0.0,1.98,"Program C, Eco-Wash 40 deg, Max Spin Speed","Australia,New Zealand",0.66,47788,Approved,210.0,63.8,Drum,0.55882,,2014-12-21,,
AS/NZS 2040.2:2005,BRILCON,8,,302,,63.8,False,Cold,Turkey,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM-8WV4,AS/NZS 2040.1:2005/Amdt 3:2010,4.0908,4.0,0.0,1.98,"Program C, Eco-Wash 40 deg, Max Spin Speed","Australia,New Zealand",0.66,47788,Approved,210.0,63.8,Drum,0.55882,,2014-12-21,,
AS/NZS 2040.2:2005,WHIRLPOOL,10,,435,,93.1,False,Cold,Germany,True,,Drum,,,Yes on both the warm and cold wash programs,Front,Drum,WFE1210CD,AS/NZS 2040.1:2005/Amdt 3:2010,3.533,3.5,0.00033,2.18,"Cotton 60 degree C + Eco,1200 rpm","Australia,Fiji,New Zealand",2.18,52537,Approved,189.53,93.1,Drum,0.71032,,2015-09-07,,
AS/NZS 2040.2:2005,WHIRLPOOL,7.5,,525,,63.3,False,Cold,China,True,,Drum,,0.4,Yes on both the warm and cold wash programs,Front,Drum,WFS1073DD,AS/NZS 2040.1:2005/Amdt 3:2010,2.507891,2.5,0.0,1.43,Cotton 60 degree C; 1000 rpm,"Australia,Fiji,New Zealand",0.08,55575,Approved,208.26,63.7,Drum,0.6879,,2016-02-06,,
AS/NZS 2040.2:2005,KLEENMAID,8,,588,,71.0,False,Dual,United States,False,,Drum,,32.0,Yes on the warm wash program only,Front,Drum,LTK96,AS/NZS 2040.1:2005/Amdt 3:2010,2.47,2.0,0.0,0.0,Regular Hot/Cold,Australia,0.0,24353,Expired,37.0,103.0,Drum,0.61,,2011-03-06,,
AS/NZS 2040.2:2005,KLEENMAID,8,,588,,71.0,False,Dual,United States,False,,Drum,,32.0,Yes on the warm wash program only,Front,Drum,LTK95,AS/NZS 2040.1:2005/Amdt 3:2010,2.47,2.0,0.0,0.0,Regular Hot/Cold,Australia,0.0,24353,Expired,37.0,103.0,Drum,0.61,,2011-03-06,,
AS/NZS 2040.2:2005,LG,7.5,75,736,Normal ,67.5,False,Dual,Thailand,True,,Non Drum,,38.7,No,Top,Impeller,WT-H756,AS/NZS 2040.1:2005/Amdt 3:2010,1.5744128,1.5,0.0,1.21,Normal ,"Australia,New Zealand",1.21,33950,Expired,67.0,106.2,Non-Drum,0.796,,2012-04-18,,
AS/NZS 2040.2:2005,ELBA,5.5,67,549,"Normal, Soak, High, Cold",119.34,False,Dual,China,True,,Non Drum,,27.46,No,Top,Agitator,WA55T57W1,AS/NZS 2040.1:2005/Amdt 3:2010,1.56132,1.5,0.0,0.0,"Normal, High, Warm","Australia,New Zealand",0.0,39325,Approved,56.0,146.81,Non-Drum,0.83,,,,
AS/NZS 2040.2:2005,SIMPSON,6,61,334,"Normal/Heavy, X-High, Regular wash choice, Eco",45.3,False,Dual,Thailand,False,,Drum,,16.2,No,Top,Agitator,SWT605SA,AS/NZS 2040.1:2005/Amdt 3:2010,3.005,3.0,0.0,3.227,"Normal/Heavy, X-High, Regular wash choice, Eco","Australia,Fiji,New Zealand",0.0,38286,Expired,69.0,61.5,Non-Drum,0.71,,2013-05-27,,
AS/NZS 2040.2:2005,SIEMENS,8,,244,,78.7,False,Cold,Germany,True,590.0,Drum,842.0,0.0,Yes on the warm wash program only,Front,Drum,WM16S741AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.528,4.5,0.0,2.0,Cotton Eco; Normal Soiling;  1 Extra Rinse; 1600RPM,"Australia,New Zealand",0.11,55662,Approved,150.0,78.7,Drum,0.558,600.0,2016-02-09,,
AS/NZS 2040.2:2005,PANASONIC,8,,250,,57.6,False,Cold,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,NA-148VG3,AS/NZS 2040.1:2005/Amdt 3:2010,4.537,4.5,0.0,0.2,Cotton Rinse Plus; 40 deg C; Eco; 1400 RPM,"Australia,New Zealand",0.18,56791,Approved,182.0,57.6,Drum,0.53163,,2016-04-28,,
AS/NZS 2040.2:2005,SPEED QUEEN,7.5,,809,,123.0,False,Dual,United States,False,,Non Drum,,37.7,No,Top,Agitator,LWS17,AS/NZS 2040.1:2005/Amdt 3:2010,1.29,1.0,0.0,0.0,Regular Warm/Cold,Australia,0.0,28981,Expired,39.0,160.8,Non-Drum,0.85,,2011-09-19,,
AS/NZS 2040.2:2005,SPEED QUEEN,7.5,,809,,123.0,False,Dual,United States,False,,Non Drum,,37.7,No,Top,Agitator,LWS42,AS/NZS 2040.1:2005/Amdt 3:2010,1.29,1.0,0.0,0.0,Regular Warm/Cold,Australia,0.0,28981,Expired,39.0,160.8,Non-Drum,0.85,,2011-09-19,,
AS/NZS 2040.2:2005,NEC,7.5,82,662,"Warm wash, Water level high, Fuzzy",119.97,False,Dual,"""Korea, Republic of""",True,643.0,Non Drum,956.0,34.31,No,Top,Impeller,NW-752,AS/NZS 2040.1:2005/Amdt 3:2010,1.8047,1.5,0.0,2.0,"Warm wash, Water level high, Fuzzy","Australia,New Zealand",2.02,29525,Expired,63.61,154.27,Non-Drum,0.828,598.0,2011-08-30,,
AS/NZS 2040.2:2005,NEC,4,41,444,"15Main Wash, 2Wash Spin, 5Rinse, 5Final Spin",0.0,False,Dual,"""Korea, Republic of""",False,440.0,Non Drum,937.0,88.97,No,Twin Tub,Impeller,NW-4001,AS/NZS 2040.1:2005/Amdt 3:2010,1.3181,1.0,0.0,0.3,"15Main Wash, 2Wash Spin, 5Rinse, 5Final Spin","Australia,New Zealand",0.0,29442,Expired,52.68,88.97,Non-Drum,0.723,802.0,2011-08-23,,
AS/NZS 2040.2:2005,NEC,6.5,72,594,"Warm wash, Water level high, Fuzzy",101.64,False,Dual,"""Korea, Republic of""",True,643.0,Non Drum,956.0,29.5,No,Top,Impeller,NW-652,AS/NZS 2040.1:2005/Amdt 3:2010,1.685,1.5,0.0,1.2,"Warm wash, Water level high, Fuzzy","Australia,New Zealand",0.44,29426,Expired,62.18,131.13,Non-Drum,0.869,598.0,2011-08-23,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,8,65,369,,67.02,False,Dual,Thailand,True,,Drum,,14.66,No,Top,Agitator,WL80T65DW1,AS/NZS 2040.1:2005/Amdt 3:2010,3.82757,3.5,0.001,1.4,"Regular, High efficiency, Warm/Cold.","Australia,New Zealand",0.0,39128,Approved,55.0,81.69,Non-Drum,0.63,,2013-09-04,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,8,65,369,,67.02,False,Dual,Thailand,True,,Drum,,14.66,No,Top,Agitator,WL80T65CW1,AS/NZS 2040.1:2005/Amdt 3:2010,3.82757,3.5,0.001,1.4,"Regular, High efficiency, Warm/Cold.","Australia,New Zealand",0.0,39128,Approved,55.0,81.69,Non-Drum,0.63,,2013-09-04,,
AS/NZS 2040.2:2005,WHIRLPOOL,8.5,126,595,,71.54,False,Cold,Italy,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,SPORTS85W,AS/NZS 2040.1:2005/Amdt 3:2010,2.65849306393,2.5,0.0,2.014,Cotton / Coloured; 60  degree C; 1400 rpm,"Australia,Fiji,New Zealand",0.135,60765,Approved,195.2,72.54,Drum,0.56,,2016-10-17,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,5.5,54,495,"Regular, High, Cold, Eco",50.93,False,Dual,Thailand,False,,Non Drum,,25.92,No,Top,Agitator,MW512; WA55T56M*,AS/NZS 2040.1:2005/Amdt 3:2010,1.94255,1.5,0.004,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,44929,Approved,43.0,76.86,Non-Drum,0.63,,2014-09-06,,
AS/NZS 2040.2:2005,PANASONIC,8,,250,,64.4,False,Cold,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,NA-148VX3 WAU,AS/NZS 2040.1:2005/Amdt 3:2010,4.6051,4.5,0.0,0.17,Cotton Rinse Plus; 40°C; Eco; 1400 RPM,Australia,0.18,59764,Approved,189.0,64.4,Drum,0.50075,,2016-08-07,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,6.5,66,562,,62.0,False,Dual,New Zealand,True,,Non Drum,,29.0,No,Top,Agitator,WA65T60M*,AS/NZS 2040.1:2005/Amdt 3:2010,2.02591,2.0,0.001,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,36431,Approved,44.0,92.0,Non-Drum,0.65,,,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,6.5,66,562,,62.0,False,Dual,New Zealand,True,,Non Drum,,29.0,No,Top,Agitator,MW612,AS/NZS 2040.1:2005/Amdt 3:2010,2.02591,2.0,0.001,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,36431,Approved,44.0,92.0,Non-Drum,0.65,,,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,5.5,55,464,,49.0,False,Dual,New Zealand,True,,Non Drum,,24.0,No,Top,Agitator,WA55T56M*,AS/NZS 2040.1:2005/Amdt 3:2010,2.07383,2.0,0.001,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,36433,Approved,45.0,73.0,Non-Drum,0.67,,,,
AS/NZS 2040.2:2005,FISHER & PAYKEL,5.5,55,464,,49.0,False,Dual,New Zealand,True,,Non Drum,,24.0,No,Top,Agitator,MW512,AS/NZS 2040.1:2005/Amdt 3:2010,2.07383,2.0,0.001,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,36433,Approved,45.0,73.0,Non-Drum,0.67,,,,
AS/NZS 2040.2:2005,HOMEMAKER,6,,443,,123.9,False,Dual,China,False,585.0,Non Drum,960.0,22.4,No,Top,Impeller,HMWM6000,AS/NZS 2040.1:2005/Amdt 3:2010,2.17277,2.0,0.0,0.0,"Normal, High Water Level","Australia,New Zealand",0.0,35649,Expired,60.0,146.2,Non-Drum,0.88,560.0,2012-09-24,,
AS/NZS 2040.2:2005,WHIRLPOOL,8,,530,,,False,Dual,United States,True,,Drum,,,No,Top,Impeller,6AWTW5550XW1,AS/NZS 2040.1:2005/Amdt 3:2010,2.50285192016,2.5,0.0,1.051,"Whites; Warm Temp, Medium Soil Level, High Spin Speed","Australia,Fiji,New Zealand",1.135,63489,Approved,88.75,0.0,Non-Drum,0.8,,2017-04-03,,
AS/NZS 2040.2:2005,Belair,6.5,,391,,76.9,False,Dual,China,False,,Non Drum,,18.5,No,Top,Impeller,Twin Tub BW650TT,AS/NZS 2040.1:2005/Amdt 3:2010,2.8997,2.5,0.0,0.02,"Normal Full load main wash 15 min, 47.7 litres @ 35.0 ºC, Drain 5 minutes , separate 1/2 Load and spin 5 min.","Australia,New Zealand",0.02,42582,Approved,75.0,95.4,Non-Drum,0.65927,,2014-02-15,,
AS/NZS 2040.2:2005,MAYTAG,7.5,,375,,63.0,False,Dual,Italy,True,,Drum,,10.0,Yes on the warm wash program only,Front,Drum,MAF7512AAW,AS/NZS 2040.1:2005/Amdt 3:2010,3.39,3.0,0.0,1.97,"Coloured Cotton, 40 degree C, 1200rpm","Australia,Fiji,New Zealand",0.11,34846,Expired,162.0,73.0,Drum,0.611,,2012-07-22,,
AS/NZS 2040.2:2005,SIMPSON,5.5,,180,,52.61,False,Cold,Thailand,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,SWF8556,AS/NZS 2040.1:2005/Amdt 3:2010,4.03,4.0,0.0,1.32,Cottons Eco 60,"Australia,Fiji,New Zealand",0.081,39056,Approved,146.0,52.61,Drum,0.739,,2013-08-25,,
AS/NZS 2040.2:2005,NOUVEAU,6.5,72,594,"Warm wash, water level high, fuzzy.",101.64,False,Dual,"""Korea, Republic of""",True,,Non Drum,,29.5,No,Top,Agitator,NVTW65,AS/NZS 2040.1:2005/Amdt 3:2010,1.685,1.5,0.0,1.2,"Warm wash, water level high, fuzzy.","Australia,New Zealand",0.44,35034,Expired,62.18,131.13,Non-Drum,0.869,,2012-07-22,,
AS/NZS 2040.2:2005,INDESIT,7.5,,476,,61.3,False,Cold,Italy,False,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,SIXL 126,AS/NZS 2040.1:2005/Amdt 3:2010,2.77077,2.5,0.0,1.56,"White Cotton 60 ° C, 1200 rpm","Australia,New Zealand",1.29,35207,Expired,173.9,61.3,Drum,0.661,,2012-08-19,,
AS/NZS 2040.2:2005,SIMPSON,7,,218,,65.15,False,Cold,Thailand,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,SWF1076,AS/NZS 2040.1:2005/Amdt 3:2010,4.22,4.0,0.0,1.24,Cottons Eco 60,"Australia,New Zealand",0.079,39058,Approved,158.0,65.15,Drum,0.693,,2013-08-25,,
AS/NZS 2040.2:2005,SIMPSON,8,87,456,"Normal Heavy, Regular Wash Choice, high water level, Eco",59.5,False,Dual,Thailand,False,,Drum,,21.5,No,Top,Agitator,SWT802SA,AS/NZS 2040.1:2005/Amdt 3:2010,3.008,3.0,0.0,3.07,"Normal Heavy. Regular Wash Choice, High water level, Eco","Australia,New Zealand",0.0,40800,Approved,75.0,81.0,Non-Drum,0.67,,,,
AS/NZS 2040.2:2005,SAMSUNG ELECTRONICS,7,110,239,"Cotton, Cold, 3 rinses, 800 rpm",70.78,False,Cold,China,True,,Drum,,0.5,Yes on the warm wash program only,Front,Drum,J843,AS/NZS 2040.1:2005/Amdt 3:2010,4.1166,4.0,0.0,1.6,"Cotton, 40 C wash, 800 rpm spin","Australia,New Zealand",1.9,32785,Expired,164.97,71.28,Drum,0.652,,2012-04-10,,
AS/NZS 2040.2:2005,WHIRLPOOL,7.5,,360,,55.2,False,Dual,China,True,,Drum,,8.0,Yes on both the warm and cold wash programs,Front,Drum,WFS1073CD,AS/NZS 2040.1:2005/Amdt 3:2010,3.39,3.0,0.0,0.11,"Cotton 60 degree C + Eco,1000 rpm","Australia,Fiji,New Zealand",1.06,49151,Approved,158.3,63.3,Drum,0.671,,2015-03-10,,
AS/NZS 2040.2:2005,BOSCH,8,,244,,78.7,False,Cold,Germany,True,590.0,Drum,842.0,0.0,Yes on the warm wash program only,Front,Drum,WAS32741AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.528,4.5,0.0,2.0,"Cotton Eco, Normal Soiling,  Spin 1600RPM","Australia,New Zealand",0.11,34347,Expired,150.0,78.7,Drum,0.558,600.0,2012-07-19,,
AS/NZS 2040.2:2005,ASKO,6,,182,,55.1,False,Cold,Sweden,True,595.0,Drum,850.0,1.5,Yes on the warm wash program only,Front,Drum,W6342,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.0,1.37,Program 2 Normal Wash 40c,"Australia,New Zealand",0.13,32405,Expired,110.0,56.6,Drum,0.571,595.0,2012-03-08,,
AS/NZS 2040.2:2005,ASKO,6,,182,,55.1,False,Cold,Sweden,True,595.0,Drum,850.0,1.5,Yes on the warm wash program only,Front,Drum,W6222,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.0,1.37,Program 2 Normal Wash 40c,"Australia,New Zealand",0.13,32405,Expired,110.0,56.6,Drum,0.571,595.0,2012-03-08,,
AS/NZS 2040.2:2005,LG,5.5,81,678,Normal ,79.9,False,Dual,Thailand,True,,Non Drum,,33.5,No,Top,Impeller,WT-H555TH,AS/NZS 2040.1:2005/Amdt 3:2010,1.00136695,1.0,0.0,2.92,Normal ,"Australia,New Zealand",2.92,33155,Expired,74.0,113.4,Non-Drum,0.786,,2012-03-21,,
AS/NZS 2040.2:2005,WHIRLPOOL,5.5,,455,,53.7,False,Cold,China,True,,Drum,,,Yes on both the warm and cold wash programs,Front,Drum,WFS1055CD,AS/NZS 2040.1:2005/Amdt 3:2010,2.10502,2.0,0.0,1.47,"Cotton 60 degree C + Eco,1000 rpm","Australia,Fiji,New Zealand",0.08,50313,Approved,194.25,54.7,Drum,0.68479,,2015-05-24,,
AS/NZS 2040.2:2005,Siemens,8,,244,,78.7,False,Cold,Germany,True,590.0,Drum,842.0,0.0,Yes on the warm wash program only,Front,Drum,WM16S740AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.528,4.5,0.0,2.0,"Cotton Eco, Normal Soiling,  Spin 1600RPM","Australia,New Zealand",0.11,34900,Expired,150.0,78.7,Drum,0.558,600.0,2012-08-08,,
AS/NZS 2040.2:2005,V-ZUG,8,,296,,75.0,False,Cold,,True,600.0,Drum,850.0,,Yes on the warm wash program only,Front,Drum,266,AS/NZS 2040.1:2005/Amdt 3:2010,4.12,4.0,0.0,0.07,Intensive 40°C; 1400 rpm,"Australia,New Zealand",0.0,54637,Approved,227.0,75.0,Drum,0.57,595.0,2015-11-08,,
AS/NZS 2040.2:2005,MIELE,6.5,,234,,57.47,False,Cold,Germany,False,580.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W1712,AS/NZS 2040.1:2005/Amdt 3:2010,4.0274,4.0,0.0,2.0,Cottons 40C,"Australia,New Zealand",0.35,32381,Expired,113.47,57.47,Drum,0.644,595.0,2012-01-22,,
AS/NZS 2040.2:2005,INDESIT,7.5,,378,,54.7,False,Dual,Italy,True,,Drum,,12.6,Yes on the warm wash program only,Front,Drum,WIXL 125,AS/NZS 2040.1:2005/Amdt 3:2010,3.35232,3.0,0.0,1.47,"Program No 2, Cotton 60°C, 1200 rpm","Australia,New Zealand",1.41,33300,Expired,107.0,67.4,Drum,0.623,,2012-03-18,,
AS/NZS 2040.2:2005,GALANZ,7,71,318,Cotton 0; 1200 rpm ,54.5,True,Dual,China,True,,Drum,,5.0,Yes on the warm wash program only,Front,Drum,XQG70-DA112PE,AS/NZS 2040.1:2005/Amdt 3:2010,3.51805,3.5,0.0,1.12,Cotton 60; 1200 rpm,"Australia,New Zealand",0.94,52270,Approved,228.1,59.5,Drum,0.663,,2016-01-24,,
AS/NZS 2040.2:2005,TURBO LINE,5,70,516,"Fuzzy(normal), Water level 8, Warm Wash Temp.",113.85,False,Dual,China,True,,Non Drum,,25.78,No,Top,Agitator,BRWM5,AS/NZS 2040.1:2005/Amdt 3:2010,1.4271,1.0,0.0,1.1,"Normal, Water level 8, Warm Wash Temp.","Australia,New Zealand",1.14,33287,Expired,79.58,139.63,Non-Drum,0.822,,2012-03-06,,
AS/NZS 2040.2:2005,NEC,6,59,491,"STRONG WASH… 15 min Main wash(HIGH Water level), 2 min Pre Spin, 5 min Rinse-I(Medium Water level), 5 min Final Spin",62.1,False,Dual,China,False,,Non Drum,,25.16,No,Top,Agitator,NWTT606,AS/NZS 2040.1:2005/Amdt 3:2010,2.084781,2.0,0.0,0.0,"STRONG WASH… 15 min Main wash(HIGH Water level), 2 min Pre Spin, 5 min Rinse-I(Medium Water level), 5 min Final Spin",Australia,0.0,33498,Expired,51.93,87.26,Non-Drum,0.73,,2012-03-18,,
AS/NZS 2040.2:2005,MEZZO,6,,359,,56.3,False,Cold,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WM 3011,AS/NZS 2040.1:2005/Amdt 3:2010,3.05399,3.0,0.0,1.66,"Standard Cotton 60 C, 1100 rpm","Australia,New Zealand",0.09,35043,Expired,193.2,56.3,Drum,0.552,,2012-07-18,,
AS/NZS 2040.2:2005,LG,8,,264,,73.5,True,Dual,"""Korea, Republic of""",True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,WD14800RD,AS/NZS 2040.1:2005/Amdt 3:2010,4.48719019,4.0,0.0,0.3,"Cotton 40 C, Intensive, Rinse-Normal,1400 rpm","Australia,New Zealand",0.3,33475,Expired,148.0,74.5,Drum,0.504,,2012-04-10,,
AS/NZS 2040.2:2005,ARISTON,7,,541,,52.0,False,Dual,Italy,True,,Drum,,18.7,Yes on the warm wash program only,Front,Drum,AQXL 95,AS/NZS 2040.1:2005/Amdt 3:2010,2.154,2.0,0.0,1.783,"Whites Cotton 60,High wash intensity, 900 rpm","Australia,New Zealand",1.183,32122,Expired,147.0,70.7,Drum,0.796,,2012-02-07,,
AS/NZS 2040.2:2005,ARISTON,8,,639,,46.3,False,Dual,Italy,True,,Drum,,20.6,Yes on the warm wash program only,Front,Drum,AQXXF 129,AS/NZS 2040.1:2005/Amdt 3:2010,2.2688,2.0,0.0,2.389,"Whites Cotton 60, Super wash, 1200 rpm","Australia,New Zealand",1.634,32096,Expired,140.0,67.0,Drum,0.61,,2012-02-07,,
AS/NZS 2040.2:2005,ONIX,6,,490,,73.8,False,Dual,China,True,,Drum,,25.4,No,Top,Impeller,XQB60-803CLPS,AS/NZS 2040.1:2005/Amdt 3:2010,2.0077,2.0,0.0,0.0,"Soak, 12 minutes Wash, 1 Rinse, 7 minutes Spin and 53 L Water Level","Australia,New Zealand",0.0,51077,Approved,63.689,99.2,Non-Drum,0.81163,,2015-07-19,,
AS/NZS 2040.2:2005,LG,5.5,67,683,Normal ,71.4,False,Dual,Thailand,True,,Non Drum,,35.0,No,Top,Impeller,WF-T556,AS/NZS 2040.1:2005/Amdt 3:2010,0.91518076,1.0,0.0,2.93,Normal ,"Australia,New Zealand",2.93,33162,Expired,58.0,106.4,Non-Drum,0.881,,2012-03-21,,
AS/NZS 2040.2:2005,TELMANN,6,84,595,,92.0,False,Dual,China,True,610.0,Non Drum,945.0,29.3,No,Top,Impeller,TEL6TL,AS/NZS 2040.1:2005/Amdt 3:2010,1.547,1.5,0.0,0.9,Normal with soak large water level warm wash,"Australia,New Zealand",0.9,36268,Expired,79.0,121.3,Non-Drum,0.797,555.0,2012-10-14,,
AS/NZS 2040.2:2005,BOSCH,7,,227,,71.0,False,Cold,Thailand,True,,Drum,,0.0,Yes on the warm wash program only,Front,Drum,WAE22461AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.32,4.0,0.0,2.26,"Cotton 40deg, Wash Plus, 1100rpm","Australia,New Zealand",0.15,36647,Expired,164.0,72.0,Drum,0.6,,2012-11-14,,
AS/NZS 2040.2:2005,LG,8.5,91,509,Eco cotton Normal Cold wash Extra high Spin program,59.0,False,Dual,"""Korea, Republic of""",True,720.0,Drum,1095.0,25.3,No,Top,Impeller,WT-R8546,AS/NZS 2040.1:2005/Amdt 3:2010,3.02,3.0,0.0,0.21,Eco cotton Normal Warm wash Extra high Spin program,"Australia,New Zealand",0.0,55927,Approved,83.0,84.3,Non-Drum,0.576,685.0,2016-02-15,,
AS/NZS 2040.2:2005,Haier,5,54,385,NORMAL HIGH WATER LEVEL,60.7,False,Dual,China,False,,Drum,,19.8,No,Top,Impeller,HWMP50F,AS/NZS 2040.1:2005/Amdt 3:2010,2.1772,2.0,0.0,0.68947,NORMAL HIGH WATER LEVEL,"Australia,New Zealand",0.68895,26428,Expired,81.0,81.2,Non-Drum,0.782,,2011-06-22,,
AS/NZS 2040.2:2005,ELBA,5.5,58,491,"Normal, High, Cold",84.68,False,Dual,China,True,,Non Drum,,26.1,No,Top,Agitator,WA55T57W1,AS/NZS 2040.1:2005/Amdt 3:2010,1.80384,1.5,0.0,0.0,"Normal, High, Warm",New Zealand,0.0,37927,Approved,53.0,110.78,Non-Drum,0.8,,2014-07-14,,
AS/NZS 2040.2:2005,ARISTON,6,,277,,55.4,False,Dual,Italy,True,,Drum,,11.2,Yes on the warm wash program only,Front,Drum,AVL 95,AS/NZS 2040.1:2005/Amdt 3:2010,3.4027,3.0,0.0,1.77,"Program No 3, 40 C, 900 rpm","Australia,New Zealand",1.71,33056,Expired,90.8,66.7,Drum,0.715,,2012-04-10,,
