Appliance,Brand,Model.No,Country,CEC_,New.SRI,New.Star,Tot.Wat.Cons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value
Clothes Washer,AEG,W1030,Germany,163,4.52,4.5,73,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,22S750L,Australia,696,1.81,1.5,188,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,WF665,China,307,2.66489,2.5,71.3,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WFX2830AU,Germany,200,4.5,4.5,49.3,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W2104,Germany,186,4.236,4,53.53,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1290 RD,"""Korea, Republic of""",316,4.1267,4,113,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1435RD,"""Korea, Republic of""",223,4.48,4,48.9,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,IW810,New Zealand,312,3.83,3.5,109,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,IWL10,New Zealand,312,3.83,3.5,109,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,NEC,NW-81R,"""Korea, Republic of""",702,1.855,1.5,246,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,NEC,NW-892,"""Korea, Republic of""",702,1.855,1.5,246,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,NEC,NW-803,"""Korea, Republic of""",702,1.855,1.5,246,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CONIA,CWM8501T,China,825,1.61,1.5,180.9,8.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MISTRAL,MFLW5,China,273,3.1271,3,81.2,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LT809S,Australia,684,2.042,2,107,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOOVER,550MD,Australia,462,2.01,2,120,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOOVER,500MD,Australia,480,1.71,1.5,118,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT609S,Australia,496,2.061,2,83,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,INDESIT,WIDL 106.,Italy,327,3.2012,3,68.7,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AVD 149,Italy,301,3.79,3.5,73.4,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1080,Thailand,334,3.31,3,81,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AML 125,Italy,327,3.2012,3,68.7,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ZANUSSI,FE1200,Italy,322,3.44,3,70.6,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ZANUSSI,F1000,Italy,323,3.412,3,79,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,750LD,Australia,688,1.84,1.5,185,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,45S708E,Thailand,350,3.31,3,51,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,45S557E,Thailand,350,2.5,2.5,57.5,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIL82,Italy,304,3.3395,3,70,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIL62,Italy,300,3.0644,3,67.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,600ME,Australia,485,2.09,2,120,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT819SA,Australia,663,2.132,2,106.8,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,TELMANN,MTLW7B,China,1095,0.2,1,188.4,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWF880,Thailand,334,3.23,3,81,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,500ME,Australia,480,1.71,1.5,118,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOOVER,750LC,Australia,688,1.84,1.5,185,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOOVER,700LC,Australia,696,1.59,1.5,188,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,22P655K,Brazil,797,0.94,1,174.9,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ARISTON,AVXD 109,Italy,327,3.3,3,77.3,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WI62,Italy,300,3.0644,3,67.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,36S605L,Australia,496,2.061,2,83,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT908SA,Australia,765,2.038,2,124,9,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EW1080F,Italy,334,3.31,3,81,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LT758SA,Australia,649,2.008,2,102,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,45S508D,Italy,319,2.77,2.5,68.1,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,22S950L,Australia,804,2.032,2,129.8,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EW1050F,Italy,261,3.331,3,53.9,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LF651D,Italy,334,3.31,3,81,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WI 82,Italy,304,3.339,3,69.9,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AVXD 109,Italy,312,3.676,3.5,75.5,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AV 61,Italy,314,2.666,2.5,71.8,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,700LD,Australia,696,1.59,1.5,188,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,36P450L,Australia,457,1.52,1.5,114,4.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,36P450L,Australia,457,1.52,1.5,114,4.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,CANDY,CB 103 TR,Italy,654,0.9468,1,62.8,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6863,Sweden,210,4.31,4,58,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Galanz,XQG70-A210PE,China,257,4.02,4,56.82,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,SW56APP,Thailand,758,0.6914,1,159.8,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SANYO,ASW-90WRTP,China,551,1.733267,1.5,136.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TURBO LINE,BRWM6,China,551,1.733267,1.5,137.7,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CANDY,GO 1282 D/1-04S,Italy,272,4.1633,4,77.9,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LT609SA,Australia,496,2.061,2,83,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT608SA,Australia,496,2.061,2,83,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT819SA,Australia,695,2.044,2,106.3,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT955SA,"Australia,Thailand",537,3.02,3,97.6,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW612,New Zealand,554,2.05987,2,91,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW512,New Zealand,464,2.07383,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,IW712,New Zealand,284,3.77428,3.5,92,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,IW512,New Zealand,474,2.04315,2,74,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL80T65CW1,New Zealand,321,3.83,3.5,81.69,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW712,New Zealand,645,2.05028,2,103,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWF1087,Thailand,344,3.277,3,67.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,MW512,New Zealand,474,2.0385,2,75.54,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,WFE1210CW,Germany,435,3.533,3.5,93.1,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFE1210CS,Germany,435,3.533,3.5,93.1,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFE1210CD,Germany,435,3.533,3.5,93.1,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Baumatic,BWM50,China,486,1.4934,1,94.6,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,NEC,NW-893A,"""Korea, Republic of""",725,1.73,1.5,162.04,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,KLEENMAID,KFL1000,Slovenia,232,3.92,3.5,66.8,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6884,Sweden,180,5.03,5,60,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWT606SA,Thailand,334,3.005,3,61.5,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MAYTAG,6AMTW5455**,United States,800,1.12,1,159.44,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,DAEWOO,DWD-F1221,"""Korea, Republic of""",278,3.5212,3.5,64.58,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,V-ZUG,269,,343,3.79,3.5,66,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWD-ED1221,"""Korea, Republic of""",298,4.1594,4,91.48,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1276AW,China,320,3.65,3.5,67.1,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1274AW,China,320,3.65,3.5,67.1,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWT604,Thailand,453,2.31,2,81.5,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,DAEWOO,DWD-E1221,"""Korea, Republic of""",298,4.1594,4,91.48,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1238C,China,226,4.51621279,4.5,70,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R8071,"""Korea, Republic of""",914,1.26305597,1,121.2,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD-1248RD,"""Korea, Republic of""",275,4.50697237,4.5,87.03,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1247RD,"""Korea, Republic of""",275,4.50697237,4.5,87.03,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R8571,"""Korea, Republic of""",919,1.4002633,1,120.4,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WF-T857,"""Korea, Republic of""",832,1.64688516,1.5,117.1,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD-1018C,China,245,4.32392764,4,73.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1049C,China,245,4.32392764,4,73.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WF-T507,Thailand,598,1.04977046,1,90.1,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD-8015C,China,248,4.07338154,4,69.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WF-T506,Thailand,573,1.195744967,1,111.8,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,BMC,BTWM851,China,733,1.8171,1.5,187,8.5,Type,Drum,Loading,Top,Machine Action,Drum
Clothes Washer,GE,WIVH481CK0WW,"""Korea, Democratic People's Republic of""",450,3.1666,3,68.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARDA,RVTT55M,China,341,2.67,2.5,88,5.5,Type,Non-Drum,Loading,Twin Tub,Machine Action,Impeller
Clothes Washer,JUNK 7,J1043,China,294,3.679,3.5,56.1,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LT609SB,Australia,498,2.06,2,83.2,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT608SB,Australia,498,2.06,2,83.2,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,TUSCANY,TWT75,"""Korea, Republic of""",662,1.8047,1.5,154.27,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,B1245AV,China,217,3.9073,3.5,65.88,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,6AMTW5555**,United States,805,1.52,1.5,149.66,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWF10831,Thailand,310,4,4,66.83,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF12821,Thailand,326,4,4,66.33,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWT754,Thailand,643,2.01,2,105.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT704,Thailand,643,2.01,2,105.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,euro,EFD735CW,China,318,3.51802249,3.5,59.2,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,WHIRLPOOL,WFS1275CD,China,535,2.507,2.5,63.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,SW75USP,Thailand,617,2.1512,2,72.93,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWW14791W,Italy,248,4.55,4.5,66.6,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE22460AU,Thailand,238,4.11,4,71,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWT554,Thailand,461,2.05,2,79.7,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT954,Thailand,820,2,2,137.9,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT951,Thailand,830,2,2,133.6,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELBA,WA50T54W1,China,412,1.8319,1.5,110.43,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWF1074,Thailand,246,4.18,4,57.68,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1083,Thailand,282,4.1,4,67.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1073CE,China,525,2.506465027,2.5,0,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L87480FL,Italy,315,4.12,4,65.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L77480FL,Italy,315,4.12,4,65.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TEMPO,XQB60-803CLPS,China,501,2.00233,2,99.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,PANASONIC,NA-14VA1,China,263,4.0479,4,68.7,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PANASONIC,NA-16VX1,China,263,4.0479,4,68.7,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,EUROTAG,XQG70-DA112PE,China,318,3.51802249,3.5,59.2,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD14750SD,"""Korea, Republic of""",300,4.06299571,4,76.8,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,36S550N,Thailand,465,2.01,2,72,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,DAEWOO,DWD-F1222,"""Korea, Republic of""",251,3.7629,3.5,71.12,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE22461AU,Thailand,249,4.04,4,55.95,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE24461AU,Thailand,249,4.01,4,55.63,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE20261AU,Thailand,239,4.115,4,55.4,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE24271AU,Thailand,241,4.043,4,55.56,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WD7704C8C,"""Korea, Republic of""",243,4.3939,4,71.89,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWD-F1221,"""Korea, Republic of""",251,3.7629,3.5,71.12,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWD-F1021,"""Korea, Republic of""",278,3.5212,3.5,64.58,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,STIRLING,XQG65-908E,China,465,2.83703,2.5,63,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WEILI,XQB55-5511,China,433,1.9249,1.5,149.8,5.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MAYTAG,MAF6512AAW,Italy,365,3.09,3,62.4,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BAUMATIC,BK6EL,Chile,947,0.38,1,146.3,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WHIRLPOOL,WFS1274C*,China,430,3.029391647,3,0,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CANDY,CLD 135 AUS,Italy,293,3.97927,3.5,79.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,STIRLING,XQB90-701CLPS,China,655,2.2305,2,129.3,9,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-R857,"""Korea, Republic of""",1013,1.1432664,1,172,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MAYTAG,6AMTW5855**,United States,805,1.52,1.5,149.66,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,TUSCANY,TWT65,"""Korea, Republic of""",593,1.685,1.5,131.13,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MAYTAG,6AMTW5405**,United States,800,1.12,1,159.44,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BOSCH,WAE22260AU,Thailand,211,4.1111,4,62,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE20260AU,Thailand,211,4.1111,4,62,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,V-ZUG,267,,316,3.972,3.5,76,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,36S550M,Australia,465,2.019,2,74.7,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MIELE,W3831,Germany,225,4.23879,4,54.3,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W4466,Germany,234,4.230258,4,52.2,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,NEC,NFL-1065,"""Korea, Republic of""",278,3.5212,3.5,64.58,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W3933,Germany,231,4.252106,4,51.3,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W3845,Germany,213,4.39965,4,55,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W3985,Germany,227,4.336757,4,52.3,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WD-J1255C,China,246,4.2722,4,72.2,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAF 1275 AAW,United Kingdom,280,3.92,3.5,72.1,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAF8512AAW,Italy,435,3.37,3,83.4,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAF7012AAW,China,320,3.53,3.5,69,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELBA,MW512; WA55T56M*,Thailand,495,1.94255,1.5,76.86,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,6ALSR7244***,United States,795,1.39,1,161,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,6ALSQ8000***,United States,795,1.39,1,161,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,6ALSC8255***,United States,795,1.39,1,161,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,WFS1273AW,China,320,3.68,3.5,72,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAF7512AAW,China,320,3.65,3.5,67.1,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,AWM9150,Germany,350,4.06,4,107.4,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAS7512ABW,China,375,3.39,3,64.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6342,Sweden,175,4.59,4.5,56.6,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6222,Sweden,175,4.59,4.5,56.6,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAS32740AU,Germany,259,4.2179,4,76.6,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE20060AU,Thailand,213,4.01688,4,62,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE26470AU,Thailand,245,4.16,4,71,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CONIA,CWM6002T,China,551,1.73,1.5,138,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,BOSCH,WBB24750AU,United States,346,4.04,4,123,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIDEA,AW60-982,China,551,1.73,1.5,138,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,DOMETIC,WMD 1050,Sweden,204,2.5146,2.5,44,3,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HELLER,AWM500,China,516,1.3929,1,138,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,;,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ole,Ole-7.0k,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIDL 106,Italy,279,3.54793,3.5,63.7,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W1511,Germany,204,3.9541,3.5,51.63,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAS28440AU,Germany,266,4.31,4,79.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Siemens,WM14S440AU,Germany,266,4.31,4,79.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W2515,Germany,193,4.3362,4,52.3,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W2104,Germany,181,4.3087,4,55.7,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W2653,Germany,220,4.004,4,48.2,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TECHNIKA,T7E1200FL,China,368,3.2606,3,69.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TECHNIKA,T5ETL,China,474,1.645014,1.5,142.3,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOMEMAKER,HMXQB70-722,China,590,1.8903,1.5,166.38,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ARISTON,AQXXL109,Italy,615,2.2429,2,74,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CANDY,GO 812 AUS,Italy,239,4.3984,4,80.1,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L50600,Italy,321,3.121,3,61.4,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L62800,Italy,350,3.333,3,69,7,Type,Drum,Loading,Front,Machine Action,Drum
