Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class
57158,SAMSUNG ELECTRONICS,UA40D6000SM,"Australia,Fiji,New Zealand",Malaysia,101.6,4412.3,LCD (LED),0.21,0.0,0.0,73.0,6.0,6.59,268.0,Approved,2016-05-14,,
57154,SAMSUNG ELECTRONICS,UA32D6000SM,"Australia,Fiji,New Zealand",Malaysia,80.1,2743.1,LCD (LED),0.21,0.0,0.0,49.0,6.0,6.603,180.0,Approved,2016-05-14,,
57083,SAMSUNG ELECTRONICS,UA46D5000PM,"Australia,Fiji,New Zealand",Malaysia,116.8,5833.1,LCD,0.19,0.0,0.0,70.0,7.0,7.877,257.0,Approved,2016-04-10,,
57081,SAMSUNG ELECTRONICS,UA40D5500RM,"Australia,Fiji,New Zealand",Malaysia,101.6,4412.3,LCD (LED),0.19,0.0,0.0,57.0,7.0,7.683,210.0,Approved,2016-04-10,,
57080,Panasonic,TH-P50GT30A,Australia,Japan,127.0,6873.1,Plasma,0.4,11.0,0.3,153.0,5.0,5.033,562.0,Approved,2016-05-04,,
57077,Panasonic,TH-P42GT30A,Australia,Japan,106.0,4770.8,Plasma,0.4,11.0,0.3,110.0,5.0,5.044,405.0,Approved,2016-05-04,,
57076,SAMSUNG ELECTRONICS,UA40D5010PM,"Australia,Fiji,New Zealand",Malaysia,101.6,4412.3,LCD (LED),0.2,0.0,0.0,56.0,7.0,7.769,206.0,Approved,2016-04-10,,
57066,SAMSUNG ELECTRONICS,UA27D5000NM,"Australia,Fiji,New Zealand",Malaysia,68.6,2009.3,LCD (LED),0.1,0.0,0.0,38.0,6.0,6.655,140.0,Approved,2016-04-10,,
57064,SAMSUNG ELECTRONICS,UA32D4010NM,"Australia,Fiji,New Zealand",Malaysia,80.1,2743.1,LCD (LED),0.17,0.0,0.0,30.0,8.0,8.769,111.0,Approved,2016-04-10,,
57059,SAMSUNG ELECTRONICS,UA22D5000NM,"Australia,Fiji,New Zealand",Malaysia,54.7,1308.3,LCD (LED),0.15,0.0,0.0,28.0,6.0,6.688,103.0,Approved,2016-04-10,,
57038,SAMSUNG ELECTRONICS,PS51D450A2M,"Australia,Fiji,New Zealand",Malaysia,129.0,7065.0,Plasma,0.15,0.0,0.0,167.22,4.5,4.562,640.0,Approved,2016-04-11,,
57037,SAMSUNG ELECTRONICS,PS43D450A2M,"Australia,Fiji,New Zealand",Malaysia,109.3,5153.1,Plasma,0.15,0.0,0.0,95.88,5.5,5.573,385.0,Approved,2016-04-11,,
57035,SAMSUNG ELECTRONICS,UA22D5010NM,"Australia,Fiji",Malaysia,54.7,1308.3,LCD (LED),0.15,0.0,0.0,28.0,6.0,6.688,103.0,Approved,2016-04-10,,
57016,SAMSUNG ELECTRONICS,UA37D5000PM,"Australia,Fiji,New Zealand",Malaysia,94.0,3775.6,LCD (LED),0.2,0.0,0.0,63.0,6.0,6.66,231.0,Approved,2016-04-11,,
57012,SAMSUNG ELECTRONICS,UA32D5000PM,"Australia,Fiji,New Zealand",Malaysia,80.1,2743.1,LCD (LED),0.18,0.0,0.0,49.0,6.0,6.603,180.0,Approved,2016-04-11,,
56757,SAMSUNG ELECTRONICS,PS64D550C1M,"Australia,Fiji,New Zealand",Malaysia,162.6,11293.5,Plasma,0.25,0.0,0.0,263.0,4.5,4.684,962.0,Approved,2016-04-11,,
56755,SAMSUNG ELECTRONICS,PS51D8000FM,"Australia,Fiji,New Zealand",Malaysia,128.8,7065.0,Plasma,0.22,0.0,0.0,187.0,4.0,4.264,684.0,Approved,2016-04-11,,
56754,SAMSUNG ELECTRONICS,UA40D5000PM,"Australia,Fiji,New Zealand",Malaysia,101.6,4412.3,LCD (LED),0.2,0.0,0.0,56.0,7.0,7.769,206.0,Approved,2016-04-11,,
56750,SAMSUNG ELECTRONICS,PS59D8000FM,"Australia,Fiji,New Zealand",Malaysia,150.0,9613.8,Plasma,0.22,0.0,0.0,262.0,4.0,4.027,958.0,Approved,2016-04-11,,
56746,SAMSUNG ELECTRONICS,PS64D8000FM,"Australia,Fiji,New Zealand",Malaysia,162.6,11293.5,Plasma,0.22,0.0,0.0,301.0,4.0,4.083,1100.0,Approved,2016-04-11,,
56739,SAMSUNG ELECTRONICS,PS51D550C1M,"Australia,Fiji,New Zealand",Malaysia,128.8,7065.0,Plasma,0.32,0.0,0.0,147.0,5.0,5.332,539.0,Approved,2016-04-11,,
56736,SAMSUNG ELECTRONICS,PS51D6900DM,"Australia,Fiji,New Zealand",Malaysia,128.8,7065.0,Plasma,0.22,0.0,0.0,175.0,4.5,4.562,640.0,Approved,2016-04-11,,
56733,SAMSUNG ELECTRONICS,LA46D550K7M,"Australia,Fiji,New Zealand",Malaysia,116.8,5833.1,LCD,0.17,0.0,0.0,95.0,6.0,6.519,348.0,Approved,2016-04-11,,
56731,SAMSUNG ELECTRONICS,LA40D550K7M,"Australia,Fiji,New Zealand",Malaysia,101.6,4412.3,LCD,0.15,0.0,0.0,95.0,5.0,5.42,348.0,Approved,2016-04-11,,
56729,SAMSUNG ELECTRONICS,LA32D550K7M,"Australia,Fiji,New Zealand",Malaysia,80.1,2754.1,LCD,0.16,0.0,0.0,56.0,6.0,6.012,206.0,Approved,2016-04-11,,
56726,SAMSUNG ELECTRONICS,LA32D400E1M,"Australia,Fiji,New Zealand",Malaysia,80.1,2743.1,LCD,0.19,0.0,0.0,53.0,6.0,6.244,195.0,Approved,2016-04-11,,
56722,SAMSUNG ELECTRONICS,LA22D450G1M,"Australia,Fiji",Malaysia,54.7,1308.3,LCD,0.18,0.0,0.0,33.0,5.5,5.93,122.0,Approved,2016-04-11,,
56720,SAMSUNG ELECTRONICS,LA22D400E1M,"Australia,Fiji,New Zealand",Malaysia,54.7,1308.3,LCD,0.18,0.0,0.0,32.0,6.0,6.079,118.0,Approved,2016-04-11,,
56498,SAMSUNG ELECTRONICS,PS59D6900DM,"Australia,Fiji,New Zealand",Malaysia,150.0,9613.8,Plasma,0.22,0.0,0.0,251.0,4.0,4.218,918.0,Approved,2016-04-11,,
55592,Tecovision,LCD15HNTDM1,Australia,China,39.49,666.0,LCD,0.46,0.0,0.0,29.83,4.5,4.586,112.0,Approved,2016-01-20,,
55592,Tecovision,LCD15HNTD,Australia,China,39.49,666.0,LCD,0.46,0.0,0.0,29.83,4.5,4.586,112.0,Approved,2016-01-20,,
55574,Tecovision,LED19HNLDM1,Australia,China,47.0,943.0,LCD (LED),0.63,0.0,0.0,26.1,5.5,5.966,99.0,Approved,2016-02-09,,
55574,Tecovision,LED19HNLD,Australia,China,47.0,943.0,LCD (LED),0.63,0.0,0.0,26.1,5.5,5.966,99.0,Approved,2016-02-09,,
52558,SANSUI,LE32HWG,"Australia,Fiji,New Zealand",China,81.28,2765.0,LCD,1.04,0.0,0.0,68.44,5.0,5.052,256.0,Approved,2016-02-15,,
52558,SANSUI,LE32HWF,"Australia,Fiji,New Zealand",China,81.28,2765.0,LCD,1.04,0.0,0.0,68.44,5.0,5.052,256.0,Approved,2016-02-15,,
52558,SANSUI,LE32HWD,"Australia,Fiji,New Zealand",China,81.28,2765.0,LCD,1.04,0.0,0.0,68.44,5.0,5.052,256.0,Approved,2016-02-15,,
52558,SANSUI,LE32HWB,"Australia,Fiji,New Zealand",China,81.28,2765.0,LCD,1.04,0.0,0.0,68.44,5.0,5.052,256.0,Approved,2016-02-15,,
52558,SANSUI,LE32HWA,"Australia,Fiji,New Zealand",China,81.28,2765.0,LCD,1.04,0.0,0.0,68.44,5.0,5.052,256.0,Approved,2016-02-15,,
51128,Teco,TA19NAPR,"Australia,New Zealand",China,47.0,943.0,LCD (LED),0.92,0.0,0.0,31.2,5.0,5.142,119.0,Approved,2015-06-23,,
50628,Teco,TA24NAPR,Australia,China,59.9,1527.2,LCD (LED),0.71,0.0,0.0,36.71,5.5,5.809,139.0,Approved,2015-04-13,,
50573,SANSUI,LCD26HWB,"Australia,Fiji,New Zealand",China,66.04,1868.8,LCD,1.2,0.0,0.0,65.3,3.5,3.908,245.0,Approved,2015-04-22,,
50573,SANSUI,LCD26HWA,"Australia,Fiji,New Zealand",China,66.04,1868.8,LCD,1.2,0.0,0.0,65.3,3.5,3.908,245.0,Approved,2015-04-22,,
48591,DAIJITSU,LCD32HWB,"Australia,Fiji,New Zealand",China,81.3,2765.0,LCD,0.85,0.0,0.0,86.1,4.0,4.067,319.0,Approved,2015-01-24,,
48591,DAIJITSU,LCD32HWA,"Australia,Fiji,New Zealand",China,81.3,2765.0,LCD,0.85,0.0,0.0,86.1,4.0,4.067,319.0,Approved,2015-01-24,,
46898,SANSUI,LCD52HWB,"Australia,Fiji,New Zealand",China,132.1,7417.5,LCD,1.4,0.0,0.0,254.1,3.0,3.062,935.0,Approved,2014-11-23,,
46898,SANSUI,LCD52HWA,"Australia,Fiji,New Zealand",China,132.1,7417.5,LCD,1.4,0.0,0.0,254.1,3.0,3.062,935.0,Approved,2014-11-23,,
46897,SANSUI,LCD47HWB,"Australia,Fiji,New Zealand",China,119.4,6058.6,LCD,0.85,0.0,0.0,210.5,3.0,3.094,773.0,Approved,2014-11-24,,
46897,SANSUI,LCD47HWA,"Australia,Fiji,New Zealand",China,119.4,6058.6,LCD,0.85,0.0,0.0,210.5,3.0,3.094,773.0,Approved,2014-11-24,,
46895,SANSUI,LCD37HWB,"Australia,Fiji,New Zealand",China,93.98,3823.4,LCD,0.97,0.0,0.0,124.1,3.5,3.64,458.0,Approved,2014-11-23,,
46895,SANSUI,LCD37HWA,"Australia,Fiji,New Zealand",China,93.98,3823.4,LCD,0.97,0.0,0.0,124.1,3.5,3.64,458.0,Approved,2014-11-23,,
46742,Teco,TA22N1PR,Australia,China,54.79,1282.565,LCD,0.6434,0.0,0.0,42.85,4.5,4.657,160.0,Approved,2014-11-23,,
46657,SANSUI,LCD22HWB,"Australia,Fiji,New Zealand",China,55.9,1401.3,LCD,1.3,0.0,0.0,49.5,4.0,4.195,188.0,Approved,2014-11-23,,
46657,SANSUI,LCD22HWA,"Australia,Fiji,New Zealand",China,55.9,1401.3,LCD,1.3,0.0,0.0,49.5,4.0,4.195,188.0,Approved,2014-11-23,,
45757,SAMSUNG ELECTRONICS,PS50B530S2F,"Australia,Fiji,New Zealand",Malaysia,127.0,6937.5,Plasma,0.23,0.0,0.0,244.8,2.5,2.985,895.0,Approved,2014-10-01,,
60721,Palsonic,TFTV4010FL,Australia,China,101.60909322,4411.6164,LCD (LED),0.87,97.7,0.0,95.4,5.0,5.35503417196,353.0,Approved,2016-11-20,,
53986,SANYO,LED-32XR10F,Australia,China,80.0,2743.7,LCD,0.66,10.8,0.166,62.5,5.0,5.447,233.0,Approved,2015-09-30,,
53985,SANYO,LED-22XR10F,Australia,China,56.0,1277.9,LCD,0.62,7.8,0.166,26.0,6.0,6.797,99.0,Approved,2015-09-30,,
53940,SANYO,LCD-42K40TD,Australia,Indonesia,106.0,4862.9,LCD,0.7,0.0,0.0,117.5,4.5,4.819,433.0,Approved,2015-10-18,,
53939,SANYO,LCD-24K40,"Australia,New Zealand",Indonesia,60.0,1589.5,LCD,0.47927,0.54061,4.0,53.788,4.0,4.324,199.0,Approved,2015-09-30,,
50202,SANYO,LCD37XR9DA(C),Australia,China,94.0,3776.3,LCD,0.815,13.15,0.166,134.8,3.0,3.227,497.0,Approved,2015-05-12,,
47129,SANYO,LCD19XR9DA,Australia,China,47.0,944.179,LCD,0.835,8.85,0.167,22.96,6.0,6.447,89.0,Approved,2014-11-18,,
46468,SANYO,PDP50XR9DA,Australia,China,127.0,6878.0,Plasma,0.795,50.79,0.167,297.7,2.0,2.05,1094.0,Approved,2014-10-08,,
46414,SANYO,LCD32XR9DA(S),Australia,China,81.0,2736.8,LCD,0.772,12.38,0.167,102.9,3.0,3.234,381.0,Approved,2014-10-08,,
45971,SANYO,LCD37XR9SDA,Australia,China,94.0,3776.7,LCD,0.777,11.92,0.167,103.6,4.0,4.395,383.0,Approved,2014-09-30,,
45927,SANYO,LCD32K30TD,Australia,Indonesia,80.0,2736.71,LCD,0.9,0.0,0.0,76.6,4.5,4.535,285.0,Approved,2014-09-30,,
45926,SANYO,CP21KS2K(S),Australia,China,51.0,1238.71,CRT,3.6,0.0,0.0,77.38,1.5,1.724,301.0,Approved,2014-09-28,,
45924,SANYO,CP21SE1K(S),"Australia,Fiji,New Zealand",Indonesia,51.0,1238.71,CRT,5.0,0.0,0.0,56.92,2.5,2.853,234.0,Approved,2014-09-30,,
53324,SANYO,LCD-22VT10DVD(C),Australia,Turkey,55.0,1281.3,LCD,0.88,16.3,0.166,45.2,4.0,4.356,171.0,Approved,2015-09-30,,
53595,SANYO,LCD-19XR9DA(B),Australia,China,48.0,944.2,LCD,0.93,8.1,0.166,26.2,5.5,5.88,101.0,Approved,2015-09-30,,
52506,SANYO,LED-46XR10FH,Australia,China,116.0,5830.2,LCD (LED),0.65,18.9,0.166,137.6,4.5,4.83,507.0,Approved,2015-07-29,,
51898,SANYO,LED-42XR10FH,Australia,China,106.0,4867.6,LCD (LED),0.69,15.0,0.166,121.4,4.5,4.67,448.0,Approved,2015-07-29,,
59570,SANYO,LCD-24XR11F,Australia,China,60.0,1528.5,LCD,0.55,13.4,0.166,45.7,4.5,4.883,171.0,Approved,2016-07-18,,
45917,SANYO,LCD26XR9DA,Australia,China,66.0,1863.8,LCD,0.697,13.47,0.167,71.92,3.5,3.514,267.0,Approved,2014-09-30,,
45914,SANYO,LCD22XR9DA,"Australia,Fiji,New Zealand",China,56.0,1281.5,LCD,0.957,9.11,0.167,41.22,4.5,4.768,156.0,Approved,2014-09-30,,
59499,SANYO,LCD-32XZ11,New Zealand,China,80.0,2736.7,LCD,0.46,15.3,0.166,81.4,4.0,4.29,301.0,Approved,2016-07-18,,
59207,SANYO,LED-22XR11F,Australia,China,55.0,1277.9,LCD (LED),0.51,13.4,0.166,28.8,6.0,6.366,109.0,Approved,2016-07-18,,
51390,SANYO,LCD-32XR10F,Australia,China,80.0,2743.7,LCD,0.54,12.3,0.166,103.5,3.0,3.231,382.0,Approved,2015-07-07,,
51389,SANYO,LCD-24XR10F,Australia,China,60.0,1528.5,LCD,0.54,7.8,0.166,44.3,4.5,4.989,167.0,Approved,2015-07-07,,
64293,SANYO,LED-46XR123D,Australia,China,116.809,5830.238736,LCD (LED),0.54,0.166,20.22,104.5,6.0,6.0521572298,386.0,Approved,2017-04-04,,
64289,SANYO,LCD-39XR12F,Australia,China,97.979,4101.874101,LCD,0.51,0.166,13.85,118.2,4.0,4.13883335292,435.0,Approved,2017-04-02,,
60593,SANYO,LED-24XR113D,Australia,China,60.0,1534.4,LCD (LED),0.55,16.5,0.166,40.0,5.0,5.482,150.0,Approved,2016-08-29,,
60543,SANYO,LED-46XR113D,Australia,China,116.0,5830.2,LCD (LED),0.71,25.5,0.166,100.1,6.0,6.064,385.0,Approved,2016-09-03,,
60005,SANYO,LCD-32XR11(B),Australia,China,80.0,2736.7,LCD,0.45,12.7,0.166,79.9,4.0,4.38,295.0,Approved,2016-08-08,,
59850,SANYO,LED-22XZ11F,New Zealand,China,55.0,1277.9,LCD (LED),0.51,13.4,0.166,28.8,6.0,6.366,109.0,Approved,2016-08-03,,
59846,SANYO,LCD-26XZ11,New Zealand,China,66.0,1863.8,LCD,0.52,13.8,0.166,60.5,4.0,4.281,225.0,Approved,2016-08-03,,
57797,SANYO,LED-46XR10FH(B),Australia,China,115.0,5830.2,LCD (LED),0.68,19.7,0.166,136.9,4.5,4.848,505.0,Approved,2016-05-04,,
57795,SANYO,LED-42XR10FH(B),Australia,China,106.0,4867.6,LCD (LED),0.66,15.4,0.166,121.9,4.5,4.65,450.0,Approved,2016-05-04,,
57228,SANYO,LCD-32XR10F(B),Australia,China,80.0,2743.7,LCD,0.57,13.6,0.166,97.5,3.0,3.497,360.0,Approved,2016-04-16,,
54841,SANYO,LCD-40XR10F(C),Australia,China,100.0,4411.6,LCD,0.51,13.4,0.166,152.6,3.0,3.279,561.0,Approved,2015-12-06,,
54689,SANYO,LCD-26XR9DA(C),Australia,China,66.0,1863.8,LCD,0.52,13.6,0.166,65.0,3.5,3.973,241.0,Approved,2015-12-06,,
53988,SANYO,LCD-40XR10F(B),Australia,China,100.0,4411.6,LCD,0.44,25.0,0.166,168.5,2.5,2.838,619.0,Approved,2015-09-30,,
59847,SANYO,LCD-40XZ11F,New Zealand,China,101.0,4411.6,LCD,0.44,23.8,0.166,131.1,3.5,3.95,483.0,Approved,2016-08-03,,
45923,SANYO,PDP42XR9DA,Australia,China,106.0,4970.3,Plasma,0.935,42.6,0.167,188.1,2.5,2.79,694.0,Approved,2014-09-30,,
45922,SANYO,LCD42XR9DA,Australia,China,106.0,4867.6,LCD,0.785,13.91,0.167,158.5,3.0,3.482,584.0,Approved,2014-09-30,,
45920,SANYO,LCD37XR9DA,Australia,China,94.0,3776.7,LCD,0.777,11.92,0.167,103.6,4.0,4.395,383.0,Approved,2014-09-30,,
71008,LG,50LA6620-TD,"Australia,New Zealand","""Korea, Republic of"",Indonesia",125.727,6754.5112,LCD (LED),0.22,0.0,0.0,54.3,9.0,9.10419019615,223.0,Approved,2018-04-05,,Single product class
71007,LG,32LP620H-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",80.043,2737.0771,LCD (LED),0.22,0.0,0.0,40.28,7.0,7.03925766283,163.0,Approved,2018-04-04,,Single product class
70926,LG,42LA6130-TB,"Australia,New Zealand","""Korea, Republic of"",Indonesia",106.465,4843.638,LCD (LED),0.22,0.0,0.0,48.36,8.0,8.26475742125,200.0,Approved,2018-04-08,,Single product class
71096,Gavan,Test Model 123456,,China,,,,,,,,,,,Approved,2018-04-17,,Single product class
71073,TOSHIBA,50L2300A,Australia,China,125.727,6754.5112,LCD (LED),0.1648,0.0,0.0,67.98,8.0,8.60997414395,249.0,Approved,2018-04-10,,
71335,Panasonic,TH-P65VT60A,Australia,Thailand,164.499,11558.04,Plasma,0.3,0.15,16.0,222.0,5.5,5.53609842519,813.0,Approved,2018-04-03,,Single product class
71158,Panasonic,TH-P55VT60A,Australia,Thailand,140.051,8376.06,Plasma,0.3,0.15,16.0,184.0,5.0,5.02951478791,674.0,Approved,2018-04-03,,
71005,LG,60LN5710-TE,"Australia,New Zealand","""Korea, Republic of"",Indonesia",151.338,9786.98,LCD (LED),0.19,0.0,0.0,88.2,8.0,8.58818023277,352.0,Approved,2018-04-03,,Single product class
71509,HISENSE,HL32K160L,Australia,China,80.039,2736.6498,LCD (LED),0.3,0.0,0.0,30.48,8.0,8.02078585494,126.0,Approved,2018-04-12,,Single product class
64995,AKAI,AK18LED,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),0.42,0.0,0.0,22.7,6.0,6.65259539086,85.0,Approved,2017-06-26,,
71512,HISENSE,HL55K160PZL,Australia,China,138.783,8230.1184,LCD (LED),0.35,0.0,0.0,67.36,,,271.0,Approved,2018-05-01,,Single product class
71004,LG,60LN5400-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",151.338,9786.98,LCD (LED),0.26,0.0,0.0,90.6,8.0,8.35258800212,371.0,Approved,2018-04-08,,Single product class
65475,Tecovision,LED24AFRDLFBC,"Australia,Fiji",China,59.81,1528.4516,LCD (LED),,,,39.2,5.5,5.59099328573,146.0,Approved,2017-05-22,,
63849,Tecovision,LED19AHRLCBC,"Australia,Fiji,New Zealand",China,47.011,943.0,LCD (LED),0.55,0.0,0.0,22.9,6.0,6.54515640777,87.0,Approved,2017-03-22,,
71006,LG,32LN549C-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",80.043,2737.0771,LCD (LED),0.24,0.0,0.0,39.9,7.0,7.09458453986,161.0,Approved,2018-04-09,,Single product class
71003,LG,55LA6980-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",138.783,8230.1184,LCD (LED),0.24,0.0,0.0,60.06,9.0,9.33026788601,254.0,Approved,2018-04-09,,Single product class
62011,VIVID,AT-23LEC1 ,"Australia,New Zealand",China,58.31,1446.885888,LCD (LED),0.5,0.0,0.0,48.0,4.5,4.53577320992,178.0,Superseded,2016-12-20,2013-04-11,
62767,BAUHN,AJ-22FLEC1,"Australia,New Zealand",China,54.687,1277.919504,LCD (LED),0.613,0.0,0.0,32.54,5.5,5.86133100697,122.0,Superseded,2017-04-17,2013-04-11,
61973,NEONIQ,TL19F3DVDB,Australia,China,47.013,944.1792,LCD,0.5,0.0,0.0,30.0,5.0,5.37657123267,113.0,Superseded,2016-11-01,2013-04-11,
61973,NEONIQ,TL19F3DVDR,Australia,China,47.013,944.1792,LCD,0.5,0.0,0.0,30.0,5.0,5.37657123267,113.0,Superseded,2016-11-01,2013-04-11,
61973,NEONIQ,TL19F3DVDU,Australia,China,47.013,944.1792,LCD,0.5,0.0,0.0,30.0,5.0,5.37657123267,113.0,Superseded,2016-11-01,2013-04-11,
61973,NEONIQ,TL19F3DVDP,Australia,China,47.013,944.1792,LCD,0.5,0.0,0.0,30.0,5.0,5.37657123267,113.0,Superseded,2016-11-01,2013-04-11,
61973,NEONIQ,TL19F3DVDW,Australia,China,47.013,944.1792,LCD,0.5,0.0,0.0,30.0,5.0,5.37657123267,113.0,Superseded,2016-11-01,2013-04-11,
61088,GVA,GVA32FHDC,Australia,China,80.0542316183,2736.16,LCD,0.7,0.0,0.0,65.0,5.0,5.28561705105,241.0,Superseded,2016-10-15,2013-04-11,
62623,VIVID,AB-32HDC2 ,"Australia,New Zealand",China,80.038,2736.3794,LCD,0.36,0.0,0.0,78.1,4.5,4.5030650439,287.0,Superseded,2017-04-17,2013-04-11,
61379,PRIMA,LED2112FHDDVD,Australia,China,54.6871704973,1277.919504,LCD,0.51,0.0,0.0,31.61,5.5,5.97290739569,119.0,Superseded,2016-11-14,2013-04-11,
66333,BAUHN,ATV-23FEDC1,"Australia,New Zealand",China,58.422,1458.3488,LCD (LED),0.42,0.0,0.0,39.94,5.0,5.3867787279,148.0,Superseded,2017-08-16,2013-04-11,
61945,ONIX,ON-32LC3D1 	,"Australia,New Zealand",China,80.054,2736.16,LCD,0.7,0.0,0.0,85.0,4.0,4.09985097867,314.0,Superseded,2017-05-20,2013-04-11,
61812,GVA,GVA32HD,"Australia,New Zealand",China,80.054,2736.16,LCD,0.7,0.0,0.0,85.0,4.0,4.09985097867,314.0,Superseded,2016-10-24,2013-04-11,
61626,ONIX,LE32A3,"Australia,New Zealand",China,80.054,2736.16,LCD (LED),0.53,0.0,0.0,53.7,6.0,6.14377363966,199.0,Superseded,2017-03-19,2013-04-11,
60438,ONIX,OT-32HDC1,"Australia,New Zealand",China,80.043,2737.0771,LCD,0.63,0.0,0.0,90.04,3.5,3.85124365158,332.0,Superseded,2017-05-20,2013-04-11,
64093,Digitel+,47LCD3DT72,"Australia,New Zealand",Australia,119.287,6080.256576,LCD,0.4,0.0,0.0,167.6,4.0,4.14044562369,614.0,Superseded,2017-03-15,2013-04-11,
62283,HITACHI,LE24EC05AU,"Australia,New Zealand",China,59.774,1526.53,LCD (LED),0.4,0.0,0.0,28.4,7.0,7.02193247686,106.0,Superseded,2017-04-17,2013-04-11,
62426,NEONIQ,TCM32LEDFHD,Australia,China,80.131,2743.6644,LCD (LED),0.43,0.0,0.0,87.43,3.5,3.99688142689,322.0,Superseded,2016-12-10,2013-05-22,
71273,LG,60LA7410-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",151.338,9786.98,LCD (LED),0.2,0.0,0.0,77.34,9.0,9.128764924,312.0,Approved,2018-04-17,,Single product class
71540,LG,42LP620H-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",106.465,4843.638,LCD (LED),0.26,0.0,0.0,56.05,7.0,7.41146623837,245.0,Approved,2018-04-16,,Single product class
71146,LG,24MN33D,"Australia,New Zealand","Indonesia,""Korea, Republic of""",59.827,1529.038,LCD (LED),0.25,0.0,0.0,17.6,9.0,9.15020430816,66.0,Approved,2018-04-16,,Single product class
69864,Dick Smith,GE6836,Australia,China,138.783,8230.1184,LCD (LED),,,,125.0,6.0,6.67854015488,459.0,Approved,2018-02-26,,
69861,Dick Smith,GE6835,Australia,China,125.638,6745.2,LCD (LED),0.35,0.0,0.0,107.8,6.0,6.05300273708,440.0,Approved,2018-02-21,,
66863,Dick Smith,GE6834,Australia,"China,China",116.846,5814.0,LCD (LED),0.36,0.0,0.0,93.6,6.0,6.55723979116,344.0,Superseded,2017-08-29,2013-04-11,
66863,Dick Smith,GE6834,Australia,"China,China",116.846,5814.0,LCD (LED),0.36,0.0,0.0,93.6,6.0,6.55723979116,344.0,Superseded,2017-08-29,2013-04-11,
65874,Dick Smith,GE6824,Australia,China,96.719,4032.1185,LCD (LED),0.41,0.0,0.0,82.3,5.5,5.69379621061,303.0,Approved,2017-09-05,,
60598,Dick Smith,GE6805,Australia,China,101.61154462,4412.0592,LCD,0.45,0.0,0.0,155.0,2.5,2.75955186214,630.0,Approved,2017-10-01,,
60036,Dick Smith,GE6810,Australia,China,106.729,4867.7366,LCD,0.81,0.0,0.0,147.4,3.0,3.03675378217,645.0,Approved,2017-02-26,,
71520,HISENSE,HL39K610PZLN3D,Australia,China,97.974,4101.633936,LCD (LED),0.41,0.0,0.0,44.93,8.0,8.02078585494,182.0,Approved,2018-04-19,,Single product class
68174,TEAC,LEDV29G72FHD,Australia,China,72.4,2239.1428,LCD (LED),0.4,0.0,0.0,28.4,8.0,8.26630477812,106.0,Approved,2017-11-20,,
71524,HISENSE,HL50K610PZLN3D,Australia,China,125.731,6754.867344,LCD (LED),0.48,0.0,0.0,74.97,7.0,7.33275827755,312.0,Approved,2018-04-23,,Single product class
71071,TOSHIBA,32W2300A,Australia,China,80.039,2736.719568,LCD (LED),0.2016,0.0,0.0,28.136,9.0,9.05255928639,104.0,Approved,2018-03-27,,
70153,TEAC,LE3291HD,Australia,China,80.043,2737.0771,LCD (LED),0.4,0.0,0.0,27.8,9.0,9.0530254774,104.0,Approved,2018-02-25,,
67205,Panasonic,TH-50PF50W,"Australia,New Zealand",Japan,126.803,6873.1,Plasma,0.3,14.0,7.2,171.5,4.0,4.29195118282,663.0,Approved,2017-08-20,,
67206,Panasonic,TH-60PF50W,"Australia,New Zealand",Japan,152.591,9948.4,Plasma,0.36,14.0,11.3,235.82,4.0,4.35601765045,919.0,Approved,2017-08-20,,
66121,TEAC,DLE3289HD,Australia,China,80.043,2737.0771,LCD (LED),0.244,0.0,0.0,27.67,9.0,9.09632455934,103.0,Approved,2017-07-19,,
65990,TEAC,LEBD40D10FHD,Australia,China,101.612,4412.0592,LCD (LED),0.4,0.0,0.0,61.0,7.0,7.17883397643,235.0,Approved,2017-07-19,,
65627,TEAC,LE19A84HD,Australia,China,47.013,944.1792,LCD (LED),0.59,0.0,0.0,20.5,7.0,7.09556510275,77.0,Approved,2017-09-09,,
63718,TEAC,LCDV2656HD,Australia,China,66.087,1866.24,LCD,0.597,0.0,0.0,87.2,2.5,2.67892111548,322.0,Approved,2017-05-27,,
63579,TEAC,LCD3281HD,Australia,China,80.043,2737.0771,LCD,0.561,0.0,0.0,92.64,3.5,3.7182540672,342.0,Approved,2017-04-29,,
63417,TEAC,LEDV2282FHD,Australia,China,54.683,1277.7646,LCD (LED),0.51,0.0,0.0,42.7,4.5,4.70220135042,158.0,Approved,2017-05-27,,
65991,TEAC,LE4087FHD,Australia,China,101.612,4412.0592,LCD (LED),0.4,0.0,0.0,63.2,7.0,7.21713694565,233.0,Approved,2017-09-09,,
65982,Kogan,KALED55XX1ZA,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD,0.36,0.0,0.0,124.81,6.0,6.26383336062,503.0,Approved,2017-07-03,,
